input
rotation 4-020-5 to 5-390-64  >> rotation: [ 4-020-5 ] -- [5-390-64 ] .
rotation 267-2-1  >> rotation: [ 267-2-1 ] .
rotation 4-18-7  >> rotation: [ 4-18-7 ] .
rotation 5-402-98 to 8-0-98  >> rotation: [ 5-402-98 ] -- [8-0-98 ] .
rotation 42-881-812  >> rotation: [ 42-881-812 ] .
rotation 66-81-91  >> rotation: [ 66-81-91 ] .
rotation 2-497-733 to 4-737-560  >> rotation: [ 2-497-733 ] -- [4-737-560 ] .
rotation 3-587-803 to 35-639-2  >> rotation: [ 3-587-803 ] -- [35-639-2 ] .
rotation 451-60-142 to 7-909-404  >> rotation: [ 451-60-142 ] -- [7-909-404 ] .
rotation 376-6-225  >> rotation: [ 376-6-225 ] .
rotation 97-068-25 to 544-28-14  >> rotation: [ 97-068-25 ] -- [544-28-14 ] .
rotation 937-8-928 to 217-5-8  >> rotation: [ 937-8-928 ] -- [217-5-8 ] .
rotation 2-9-3 to 14-34-87  >> rotation: [ 2-9-3 ] -- [14-34-87 ] .
rotation 5-1-60 to 45-0-887  >> rotation: [ 5-1-60 ] -- [45-0-887 ] .
rotation 512-63-0  >> rotation: [ 512-63-0 ] .
rotation 51-06-6 to 59-383-0  >> rotation: [ 51-06-6 ] -- [59-383-0 ] .
rotation 4-815-56 to 15-85-3  >> rotation: [ 4-815-56 ] -- [15-85-3 ] .
rotation 370-99-440  >> rotation: [ 370-99-440 ] .
rotation 0-13-502  >> rotation: [ 0-13-502 ] .
rotation 1-083-93 to 225-56-24  >> rotation: [ 1-083-93 ] -- [225-56-24 ] .
rotation 82-780-10  >> rotation: [ 82-780-10 ] .
rotation 600-5-3 to 996-7-1  >> rotation: [ 600-5-3 ] -- [996-7-1 ] .
rotation 75-091-904 to 71-125-73  >> rotation: [ 75-091-904 ] -- [71-125-73 ] .
rotation 271-0-1 to 48-5-7  >> rotation: [ 271-0-1 ] -- [48-5-7 ] .
rotation 16-1-156 to 60-743-16  >> rotation: [ 16-1-156 ] -- [60-743-16 ] .
rotation 8-50-325 to 4-5-777  >> rotation: [ 8-50-325 ] -- [4-5-777 ] .
rotation 17-8-036  >> rotation: [ 17-8-036 ] .
rotation 77-707-63  >> rotation: [ 77-707-63 ] .
rotation 813-908-7 to 725-239-94  >> rotation: [ 813-908-7 ] -- [725-239-94 ] .
rotation 194-2-21 to 6-33-87  >> rotation: [ 194-2-21 ] -- [6-33-87 ] .
rotation 512-644-7 to 6-94-2  >> rotation: [ 512-644-7 ] -- [6-94-2 ] .
rotation 508-954-655 to 59-6-99  >> rotation: [ 508-954-655 ] -- [59-6-99 ] .
rotation 5-459-97  >> rotation: [ 5-459-97 ] .
rotation 07-8-626  >> rotation: [ 07-8-626 ] .
rotation 74-582-20 to 8-85-246  >> rotation: [ 74-582-20 ] -- [8-85-246 ] .
rotation 73-97-44 to 6-6-42  >> rotation: [ 73-97-44 ] -- [6-6-42 ] .
rotation 1-167-89 to 837-8-47  >> rotation: [ 1-167-89 ] -- [837-8-47 ] .
rotation 72-368-488 to 806-64-42  >> rotation: [ 72-368-488 ] -- [806-64-42 ] .
rotation 248-4-604  >> rotation: [ 248-4-604 ] .
rotation 50-5-74  >> rotation: [ 50-5-74 ] .
rotation 9-3-00  >> rotation: [ 9-3-00 ] .
rotation 6-920-9 to 52-0-1  >> rotation: [ 6-920-9 ] -- [52-0-1 ] .
rotation 788-10-2  >> rotation: [ 788-10-2 ] .
rotation 581-9-43  >> rotation: [ 581-9-43 ] .
rotation 6-939-2  >> rotation: [ 6-939-2 ] .
rotation 68-41-91  >> rotation: [ 68-41-91 ] .
rotation 953-635-36 to 0-458-1  >> rotation: [ 953-635-36 ] -- [0-458-1 ] .
rotation 74-1-5 to 68-12-4  >> rotation: [ 74-1-5 ] -- [68-12-4 ] .
rotation 7-844-930 to 6-612-1  >> rotation: [ 7-844-930 ] -- [6-612-1 ] .
rotation 077-55-5 to 50-6-023  >> rotation: [ 077-55-5 ] -- [50-6-023 ] .
rotation 9-1-903 to 2-50-40  >> rotation: [ 9-1-903 ] -- [2-50-40 ] .
rotation 080-022-653 to 712-9-773  >> rotation: [ 080-022-653 ] -- [712-9-773 ] .
rotation 1-7-00  >> rotation: [ 1-7-00 ] .
rotation 579-27-5  >> rotation: [ 579-27-5 ] .
rotation 819-61-05 to 871-837-1  >> rotation: [ 819-61-05 ] -- [871-837-1 ] .
rotation 639-6-74  >> rotation: [ 639-6-74 ] .
rotation 012-095-94 to 9-20-40  >> rotation: [ 012-095-94 ] -- [9-20-40 ] .
rotation 19-64-35 to 39-317-016  >> rotation: [ 19-64-35 ] -- [39-317-016 ] .
rotation 154-1-55  >> rotation: [ 154-1-55 ] .
rotation 448-19-26 to 437-631-781  >> rotation: [ 448-19-26 ] -- [437-631-781 ] .
rotation 504-262-38 to 467-7-849  >> rotation: [ 504-262-38 ] -- [467-7-849 ] .
rotation 65-77-9 to 750-76-87  >> rotation: [ 65-77-9 ] -- [750-76-87 ] .
rotation 85-00-02  >> rotation: [ 85-00-02 ] .
rotation 45-6-7  >> rotation: [ 45-6-7 ] .
rotation 2-707-3  >> rotation: [ 2-707-3 ] .
rotation 1-589-0  >> rotation: [ 1-589-0 ] .
rotation 44-3-0 to 33-7-5  >> rotation: [ 44-3-0 ] -- [33-7-5 ] .
rotation 23-68-0 to 25-3-6  >> rotation: [ 23-68-0 ] -- [25-3-6 ] .
rotation 072-6-2  >> rotation: [ 072-6-2 ] .
rotation 30-1-10  >> rotation: [ 30-1-10 ] .
rotation 5-0-97 to 34-49-3  >> rotation: [ 5-0-97 ] -- [34-49-3 ] .
rotation 518-4-090 to 19-09-253  >> rotation: [ 518-4-090 ] -- [19-09-253 ] .
rotation 012-4-538 to 9-3-1  >> rotation: [ 012-4-538 ] -- [9-3-1 ] .
rotation 28-385-685 to 2-1-1  >> rotation: [ 28-385-685 ] -- [2-1-1 ] .
rotation 3-49-858 to 742-51-55  >> rotation: [ 3-49-858 ] -- [742-51-55 ] .
rotation 4-83-1 to 0-02-25  >> rotation: [ 4-83-1 ] -- [0-02-25 ] .
rotation 9-5-5  >> rotation: [ 9-5-5 ] .
rotation 458-552-536 to 64-286-254  >> rotation: [ 458-552-536 ] -- [64-286-254 ] .
rotation 8-77-19  >> rotation: [ 8-77-19 ] .
rotation 07-01-935  >> rotation: [ 07-01-935 ] .
rotation 278-00-816 to 384-3-28  >> rotation: [ 278-00-816 ] -- [384-3-28 ] .
rotation 449-8-87  >> rotation: [ 449-8-87 ] .
rotation 11-73-6  >> rotation: [ 11-73-6 ] .
rotation 69-992-404  >> rotation: [ 69-992-404 ] .
rotation 867-06-108 to 36-16-42  >> rotation: [ 867-06-108 ] -- [36-16-42 ] .
rotation 53-313-7  >> rotation: [ 53-313-7 ] .
rotation 61-693-03  >> rotation: [ 61-693-03 ] .
rotation 7-3-293  >> rotation: [ 7-3-293 ] .
rotation 218-96-49 to 56-24-6  >> rotation: [ 218-96-49 ] -- [56-24-6 ] .
rotation 06-8-58  >> rotation: [ 06-8-58 ] .
rotation 645-5-9  >> rotation: [ 645-5-9 ] .
rotation 477-122-1 to 27-620-625  >> rotation: [ 477-122-1 ] -- [27-620-625 ] .
rotation 432-57-57  >> rotation: [ 432-57-57 ] .
rotation 6-93-507  >> rotation: [ 6-93-507 ] .
rotation 10-1-69  >> rotation: [ 10-1-69 ] .
rotation 31-663-1  >> rotation: [ 31-663-1 ] .
rotation 40-4-5  >> rotation: [ 40-4-5 ] .
rotation 992-458-288  >> rotation: [ 992-458-288 ] .
rotation 234-727-4  >> rotation: [ 234-727-4 ] .
rotation 387-9-184  >> rotation: [ 387-9-184 ] .
rotation 412-030-5  >> rotation: [ 412-030-5 ] .
rotation 2-92-53  >> rotation: [ 2-92-53 ] .
rotation 2-4-24  >> rotation: [ 2-4-24 ] .
rotation 6-4-334 to 51-862-193  >> rotation: [ 6-4-334 ] -- [51-862-193 ] .
rotation 34-1-54  >> rotation: [ 34-1-54 ] .
rotation 00-76-4 to 8-771-16  >> rotation: [ 00-76-4 ] -- [8-771-16 ] .
rotation 829-52-6 to 434-07-981  >> rotation: [ 829-52-6 ] -- [434-07-981 ] .
rotation 2-258-890  >> rotation: [ 2-258-890 ] .
rotation 486-30-56  >> rotation: [ 486-30-56 ] .
rotation 57-848-9 to 4-313-34  >> rotation: [ 57-848-9 ] -- [4-313-34 ] .
rotation 46-8-3  >> rotation: [ 46-8-3 ] .
rotation 73-541-8 to 8-329-35  >> rotation: [ 73-541-8 ] -- [8-329-35 ] .
rotation 054-57-660  >> rotation: [ 054-57-660 ] .
rotation 7-212-681  >> rotation: [ 7-212-681 ] .
rotation 84-21-52 to 509-6-19  >> rotation: [ 84-21-52 ] -- [509-6-19 ] .
rotation 039-1-703 to 43-1-8  >> rotation: [ 039-1-703 ] -- [43-1-8 ] .
rotation 8-14-2 to 74-504-6  >> rotation: [ 8-14-2 ] -- [74-504-6 ] .
rotation 2-9-5  >> rotation: [ 2-9-5 ] .
rotation 35-0-1  >> rotation: [ 35-0-1 ] .
rotation 73-891-69  >> rotation: [ 73-891-69 ] .
rotation 67-56-5 to 5-237-52  >> rotation: [ 67-56-5 ] -- [5-237-52 ] .
rotation 692-7-56 to 4-436-858  >> rotation: [ 692-7-56 ] -- [4-436-858 ] .
rotation 17-66-8  >> rotation: [ 17-66-8 ] .
rotation 3-6-343 to 08-3-029  >> rotation: [ 3-6-343 ] -- [08-3-029 ] .
rotation 798-954-620 to 09-6-605  >> rotation: [ 798-954-620 ] -- [09-6-605 ] .
rotation 0-19-2  >> rotation: [ 0-19-2 ] .
rotation 88-96-221  >> rotation: [ 88-96-221 ] .
rotation 507-25-27  >> rotation: [ 507-25-27 ] .
rotation 7-584-09 to 641-7-414  >> rotation: [ 7-584-09 ] -- [641-7-414 ] .
rotation 423-1-2 to 92-52-50  >> rotation: [ 423-1-2 ] -- [92-52-50 ] .
rotation 965-9-941 to 4-17-3  >> rotation: [ 965-9-941 ] -- [4-17-3 ] .
rotation 410-149-3  >> rotation: [ 410-149-3 ] .
rotation 872-74-122 to 0-596-587  >> rotation: [ 872-74-122 ] -- [0-596-587 ] .
rotation 5-78-147  >> rotation: [ 5-78-147 ] .
rotation 6-3-92  >> rotation: [ 6-3-92 ] .
rotation 93-29-160  >> rotation: [ 93-29-160 ] .
rotation 33-2-33 to 120-237-681  >> rotation: [ 33-2-33 ] -- [120-237-681 ] .
rotation 40-430-35  >> rotation: [ 40-430-35 ] .
rotation 14-756-86  >> rotation: [ 14-756-86 ] .
rotation 4-3-61  >> rotation: [ 4-3-61 ] .
rotation 17-34-57  >> rotation: [ 17-34-57 ] .
rotation 70-89-333  >> rotation: [ 70-89-333 ] .
rotation 42-854-93 to 663-75-59  >> rotation: [ 42-854-93 ] -- [663-75-59 ] .
rotation 246-6-49 to 838-4-716  >> rotation: [ 246-6-49 ] -- [838-4-716 ] .
rotation 5-762-07  >> rotation: [ 5-762-07 ] .
rotation 9-635-04 to 95-685-3  >> rotation: [ 9-635-04 ] -- [95-685-3 ] .
rotation 5-753-9  >> rotation: [ 5-753-9 ] .
rotation 66-228-79 to 97-9-972  >> rotation: [ 66-228-79 ] -- [97-9-972 ] .
rotation 80-7-9 to 03-35-3  >> rotation: [ 80-7-9 ] -- [03-35-3 ] .
rotation 4-2-544  >> rotation: [ 4-2-544 ] .
rotation 343-63-7 to 8-8-9  >> rotation: [ 343-63-7 ] -- [8-8-9 ] .
rotation 5-1-70 to 448-7-81  >> rotation: [ 5-1-70 ] -- [448-7-81 ] .
rotation 8-3-5  >> rotation: [ 8-3-5 ] .
rotation 55-662-633  >> rotation: [ 55-662-633 ] .
rotation 2-1-0 to 754-2-074  >> rotation: [ 2-1-0 ] -- [754-2-074 ] .
rotation 07-413-007 to 1-95-1  >> rotation: [ 07-413-007 ] -- [1-95-1 ] .
rotation 94-8-38  >> rotation: [ 94-8-38 ] .
rotation 1-06-789 to 43-64-991  >> rotation: [ 1-06-789 ] -- [43-64-991 ] .
rotation 4-1-5 to 12-0-99  >> rotation: [ 4-1-5 ] -- [12-0-99 ] .
rotation 8-174-20 to 5-06-14  >> rotation: [ 8-174-20 ] -- [5-06-14 ] .
rotation 9-07-07 to 404-34-41  >> rotation: [ 9-07-07 ] -- [404-34-41 ] .
rotation 6-372-41  >> rotation: [ 6-372-41 ] .
rotation 986-94-99 to 09-2-66  >> rotation: [ 986-94-99 ] -- [09-2-66 ] .
rotation 5-482-253 to 8-41-84  >> rotation: [ 5-482-253 ] -- [8-41-84 ] .
rotation 9-0-55  >> rotation: [ 9-0-55 ] .
rotation 515-2-427  >> rotation: [ 515-2-427 ] .
rotation 305-5-7  >> rotation: [ 305-5-7 ] .
rotation 24-4-3  >> rotation: [ 24-4-3 ] .
rotation 28-689-2  >> rotation: [ 28-689-2 ] .
rotation 4-08-3 to 6-531-09  >> rotation: [ 4-08-3 ] -- [6-531-09 ] .
rotation 34-036-61 to 58-7-225  >> rotation: [ 34-036-61 ] -- [58-7-225 ] .
rotation 56-9-3  >> rotation: [ 56-9-3 ] .
rotation 30-2-981  >> rotation: [ 30-2-981 ] .
rotation 0-45-673 to 17-07-049  >> rotation: [ 0-45-673 ] -- [17-07-049 ] .
rotation 5-425-4 to 45-433-10  >> rotation: [ 5-425-4 ] -- [45-433-10 ] .
rotation 67-2-164  >> rotation: [ 67-2-164 ] .
rotation 1-6-07  >> rotation: [ 1-6-07 ] .
rotation 440-54-7 to 6-199-9  >> rotation: [ 440-54-7 ] -- [6-199-9 ] .
rotation 88-201-825  >> rotation: [ 88-201-825 ] .
rotation 440-4-656 to 389-122-940  >> rotation: [ 440-4-656 ] -- [389-122-940 ] .
rotation 62-30-467  >> rotation: [ 62-30-467 ] .
rotation 69-1-2  >> rotation: [ 69-1-2 ] .
rotation 7-666-897 to 947-9-54  >> rotation: [ 7-666-897 ] -- [947-9-54 ] .
rotation 003-114-8  >> rotation: [ 003-114-8 ] .
rotation 94-650-9  >> rotation: [ 94-650-9 ] .
rotation 7-07-232  >> rotation: [ 7-07-232 ] .
rotation 955-1-593 to 57-0-67  >> rotation: [ 955-1-593 ] -- [57-0-67 ] .
rotation 568-979-605  >> rotation: [ 568-979-605 ] .
rotation 57-44-23  >> rotation: [ 57-44-23 ] .
rotation 7-244-17 to 138-046-928  >> rotation: [ 7-244-17 ] -- [138-046-928 ] .
rotation 173-814-544 to 128-4-322  >> rotation: [ 173-814-544 ] -- [128-4-322 ] .
rotation 8-298-582 to 3-22-73  >> rotation: [ 8-298-582 ] -- [3-22-73 ] .
rotation 059-969-4 to 4-432-95  >> rotation: [ 059-969-4 ] -- [4-432-95 ] .
rotation 9-01-274 to 028-467-552  >> rotation: [ 9-01-274 ] -- [028-467-552 ] .
rotation 879-8-958 to 595-2-80  >> rotation: [ 879-8-958 ] -- [595-2-80 ] .
rotation 19-1-130 to 7-391-3  >> rotation: [ 19-1-130 ] -- [7-391-3 ] .
rotation 6-642-3  >> rotation: [ 6-642-3 ] .
rotation 42-190-82 to 90-13-67  >> rotation: [ 42-190-82 ] -- [90-13-67 ] .
rotation 36-853-789 to 930-3-88  >> rotation: [ 36-853-789 ] -- [930-3-88 ] .
rotation 83-7-833 to 7-522-118  >> rotation: [ 83-7-833 ] -- [7-522-118 ] .
rotation 4-391-67  >> rotation: [ 4-391-67 ] .
rotation 0-25-20 to 249-0-9  >> rotation: [ 0-25-20 ] -- [249-0-9 ] .
rotation 879-33-61 to 5-69-7  >> rotation: [ 879-33-61 ] -- [5-69-7 ] .
rotation 5-2-5 to 48-6-3  >> rotation: [ 5-2-5 ] -- [48-6-3 ] .
rotation 15-32-82  >> rotation: [ 15-32-82 ] .
rotation 77-994-575  >> rotation: [ 77-994-575 ] .
rotation 41-7-5 to 75-688-228  >> rotation: [ 41-7-5 ] -- [75-688-228 ] .
rotation 028-474-1 to 4-39-1  >> rotation: [ 028-474-1 ] -- [4-39-1 ] .
rotation 0-300-84  >> rotation: [ 0-300-84 ] .
rotation 338-01-44 to 7-0-694  >> rotation: [ 338-01-44 ] -- [7-0-694 ] .
rotation 6-2-183  >> rotation: [ 6-2-183 ] .
rotation 07-032-93 to 510-37-735  >> rotation: [ 07-032-93 ] -- [510-37-735 ] .
rotation 4-012-98 to 57-38-3  >> rotation: [ 4-012-98 ] -- [57-38-3 ] .
rotation 8-56-292  >> rotation: [ 8-56-292 ] .
rotation 95-2-725 to 5-87-172  >> rotation: [ 95-2-725 ] -- [5-87-172 ] .
rotation 0-07-143  >> rotation: [ 0-07-143 ] .
rotation 657-079-391  >> rotation: [ 657-079-391 ] .
rotation 73-2-2  >> rotation: [ 73-2-2 ] .
rotation 42-4-502 to 7-0-01  >> rotation: [ 42-4-502 ] -- [7-0-01 ] .
rotation 39-50-48  >> rotation: [ 39-50-48 ] .
rotation 38-6-4 to 4-69-776  >> rotation: [ 38-6-4 ] -- [4-69-776 ] .
rotation 0-325-8 to 33-7-87  >> rotation: [ 0-325-8 ] -- [33-7-87 ] .
rotation 1-716-717 to 2-16-9  >> rotation: [ 1-716-717 ] -- [2-16-9 ] .
rotation 7-57-3 to 552-805-09  >> rotation: [ 7-57-3 ] -- [552-805-09 ] .
rotation 51-46-9 to 0-3-3  >> rotation: [ 51-46-9 ] -- [0-3-3 ] .
rotation 582-79-852  >> rotation: [ 582-79-852 ] .
rotation 225-8-934 to 075-173-116  >> rotation: [ 225-8-934 ] -- [075-173-116 ] .
rotation 8-91-39  >> rotation: [ 8-91-39 ] .
rotation 5-7-581 to 624-16-5  >> rotation: [ 5-7-581 ] -- [624-16-5 ] .
rotation 525-787-87 to 35-3-1  >> rotation: [ 525-787-87 ] -- [35-3-1 ] .
rotation 9-32-71  >> rotation: [ 9-32-71 ] .
rotation 4-35-95 to 4-48-626  >> rotation: [ 4-35-95 ] -- [4-48-626 ] .
rotation 98-09-3  >> rotation: [ 98-09-3 ] .
rotation 86-2-89  >> rotation: [ 86-2-89 ] .
rotation 02-843-89 to 149-6-462  >> rotation: [ 02-843-89 ] -- [149-6-462 ] .
rotation 111-96-3  >> rotation: [ 111-96-3 ] .
rotation 01-6-6  >> rotation: [ 01-6-6 ] .
rotation 3-2-3 to 4-10-504  >> rotation: [ 3-2-3 ] -- [4-10-504 ] .
rotation 5-31-889 to 64-571-460  >> rotation: [ 5-31-889 ] -- [64-571-460 ] .
rotation 0-83-397 to 68-5-530  >> rotation: [ 0-83-397 ] -- [68-5-530 ] .
rotation 3-2-2 to 25-06-5  >> rotation: [ 3-2-2 ] -- [25-06-5 ] .
rotation 62-88-4  >> rotation: [ 62-88-4 ] .
rotation 659-172-32 to 0-16-198  >> rotation: [ 659-172-32 ] -- [0-16-198 ] .
rotation 002-8-514  >> rotation: [ 002-8-514 ] .
rotation 41-93-49 to 3-8-3  >> rotation: [ 41-93-49 ] -- [3-8-3 ] .
rotation 889-05-38  >> rotation: [ 889-05-38 ] .
rotation 36-806-5  >> rotation: [ 36-806-5 ] .
rotation 369-62-9  >> rotation: [ 369-62-9 ] .
rotation 11-0-24 to 588-636-5  >> rotation: [ 11-0-24 ] -- [588-636-5 ] .
rotation 2-159-16 to 41-894-888  >> rotation: [ 2-159-16 ] -- [41-894-888 ] .
rotation 74-95-085 to 8-39-10  >> rotation: [ 74-95-085 ] -- [8-39-10 ] .
rotation 383-352-9  >> rotation: [ 383-352-9 ] .
rotation 4-7-9 to 210-675-09  >> rotation: [ 4-7-9 ] -- [210-675-09 ] .
rotation 46-7-491  >> rotation: [ 46-7-491 ] .
rotation 58-9-7 to 56-29-6  >> rotation: [ 58-9-7 ] -- [56-29-6 ] .
rotation 8-400-9 to 7-12-73  >> rotation: [ 8-400-9 ] -- [7-12-73 ] .
rotation 10-54-1 to 9-186-9  >> rotation: [ 10-54-1 ] -- [9-186-9 ] .
rotation 7-3-72  >> rotation: [ 7-3-72 ] .
rotation 305-6-040  >> rotation: [ 305-6-040 ] .
rotation 73-987-58  >> rotation: [ 73-987-58 ] .
rotation 331-433-4  >> rotation: [ 331-433-4 ] .
rotation 30-18-57  >> rotation: [ 30-18-57 ] .
rotation 548-7-503 to 111-80-397  >> rotation: [ 548-7-503 ] -- [111-80-397 ] .
rotation 726-716-8 to 8-04-55  >> rotation: [ 726-716-8 ] -- [8-04-55 ] .
rotation 08-4-463  >> rotation: [ 08-4-463 ] .
rotation 55-59-63  >> rotation: [ 55-59-63 ] .
rotation 1-53-086 to 5-103-39  >> rotation: [ 1-53-086 ] -- [5-103-39 ] .
rotation 69-393-1 to 144-98-22  >> rotation: [ 69-393-1 ] -- [144-98-22 ] .
rotation 922-02-777 to 051-21-74  >> rotation: [ 922-02-777 ] -- [051-21-74 ] .
rotation 315-98-872  >> rotation: [ 315-98-872 ] .
rotation 8-4-0 to 58-06-25  >> rotation: [ 8-4-0 ] -- [58-06-25 ] .
rotation 830-229-66 to 78-94-333  >> rotation: [ 830-229-66 ] -- [78-94-333 ] .
rotation 6-3-20  >> rotation: [ 6-3-20 ] .
rotation 340-2-291 to 332-45-181  >> rotation: [ 340-2-291 ] -- [332-45-181 ] .
rotation 1-17-4 to 1-81-539  >> rotation: [ 1-17-4 ] -- [1-81-539 ] .
rotation 700-29-066 to 39-93-8  >> rotation: [ 700-29-066 ] -- [39-93-8 ] .
rotation 812-509-68  >> rotation: [ 812-509-68 ] .
rotation 78-33-5 to 31-663-0  >> rotation: [ 78-33-5 ] -- [31-663-0 ] .
rotation 90-360-693 to 71-548-1  >> rotation: [ 90-360-693 ] -- [71-548-1 ] .
rotation 28-33-813 to 60-022-9  >> rotation: [ 28-33-813 ] -- [60-022-9 ] .
rotation 877-110-42 to 60-294-538  >> rotation: [ 877-110-42 ] -- [60-294-538 ] .
rotation 42-013-205  >> rotation: [ 42-013-205 ] .
rotation 98-9-8  >> rotation: [ 98-9-8 ] .
rotation 715-700-15  >> rotation: [ 715-700-15 ] .
rotation 84-394-903  >> rotation: [ 84-394-903 ] .
rotation 3-7-752 to 017-700-433  >> rotation: [ 3-7-752 ] -- [017-700-433 ] .
rotation 1-3-4 to 0-688-76  >> rotation: [ 1-3-4 ] -- [0-688-76 ] .
rotation 156-34-2  >> rotation: [ 156-34-2 ] .
rotation 61-359-2  >> rotation: [ 61-359-2 ] .
rotation 31-9-36 to 970-310-35  >> rotation: [ 31-9-36 ] -- [970-310-35 ] .
rotation 1-9-073 to 0-51-422  >> rotation: [ 1-9-073 ] -- [0-51-422 ] .
rotation 6-35-7 to 82-821-6  >> rotation: [ 6-35-7 ] -- [82-821-6 ] .
rotation 938-740-01 to 320-24-1  >> rotation: [ 938-740-01 ] -- [320-24-1 ] .
rotation 68-914-4  >> rotation: [ 68-914-4 ] .
rotation 237-835-03  >> rotation: [ 237-835-03 ] .
rotation 6-7-19 to 71-57-46  >> rotation: [ 6-7-19 ] -- [71-57-46 ] .
rotation 707-1-316  >> rotation: [ 707-1-316 ] .
rotation 659-5-5  >> rotation: [ 659-5-5 ] .
rotation 43-79-14  >> rotation: [ 43-79-14 ] .
rotation 30-716-389  >> rotation: [ 30-716-389 ] .
rotation 3-8-46 to 409-2-895  >> rotation: [ 3-8-46 ] -- [409-2-895 ] .
rotation 15-69-7  >> rotation: [ 15-69-7 ] .
rotation 848-949-562 to 221-062-516  >> rotation: [ 848-949-562 ] -- [221-062-516 ] .
rotation 1-49-65  >> rotation: [ 1-49-65 ] .
rotation 009-15-340  >> rotation: [ 009-15-340 ] .
rotation 2-398-2  >> rotation: [ 2-398-2 ] .
rotation 83-379-25 to 380-05-7  >> rotation: [ 83-379-25 ] -- [380-05-7 ] .
rotation 0-687-487 to 3-544-117  >> rotation: [ 0-687-487 ] -- [3-544-117 ] .
rotation 4-387-8 to 9-0-432  >> rotation: [ 4-387-8 ] -- [9-0-432 ] .
rotation 860-80-518  >> rotation: [ 860-80-518 ] .
rotation 570-0-4  >> rotation: [ 570-0-4 ] .
rotation 6-4-85 to 782-32-7  >> rotation: [ 6-4-85 ] -- [782-32-7 ] .
rotation 71-3-334  >> rotation: [ 71-3-334 ] .
rotation 5-30-213  >> rotation: [ 5-30-213 ] .
rotation 0-3-9 to 2-494-13  >> rotation: [ 0-3-9 ] -- [2-494-13 ] .
rotation 8-096-86 to 7-3-71  >> rotation: [ 8-096-86 ] -- [7-3-71 ] .
rotation 1-551-49  >> rotation: [ 1-551-49 ] .
rotation 531-716-928  >> rotation: [ 531-716-928 ] .
rotation 10-522-36 to 48-5-20  >> rotation: [ 10-522-36 ] -- [48-5-20 ] .
rotation 537-60-92  >> rotation: [ 537-60-92 ] .
rotation 16-23-969  >> rotation: [ 16-23-969 ] .
rotation 043-1-617 to 003-91-46  >> rotation: [ 043-1-617 ] -- [003-91-46 ] .
rotation 69-28-609 to 308-1-2  >> rotation: [ 69-28-609 ] -- [308-1-2 ] .
rotation 199-312-304 to 8-003-3  >> rotation: [ 199-312-304 ] -- [8-003-3 ] .
rotation 258-59-4 to 255-4-05  >> rotation: [ 258-59-4 ] -- [255-4-05 ] .
rotation 305-13-68  >> rotation: [ 305-13-68 ] .
rotation 37-35-54  >> rotation: [ 37-35-54 ] .
rotation 511-952-915 to 0-9-25  >> rotation: [ 511-952-915 ] -- [0-9-25 ] .
rotation 949-995-3 to 717-05-021  >> rotation: [ 949-995-3 ] -- [717-05-021 ] .
rotation 95-1-313 to 795-814-40  >> rotation: [ 95-1-313 ] -- [795-814-40 ] .
rotation 738-51-267 to 598-24-65  >> rotation: [ 738-51-267 ] -- [598-24-65 ] .
rotation 54-50-038  >> rotation: [ 54-50-038 ] .
rotation 9-78-551 to 056-79-7  >> rotation: [ 9-78-551 ] -- [056-79-7 ] .
rotation 42-543-648 to 8-150-87  >> rotation: [ 42-543-648 ] -- [8-150-87 ] .
rotation 03-943-4 to 796-5-7  >> rotation: [ 03-943-4 ] -- [796-5-7 ] .
rotation 93-955-145 to 021-643-74  >> rotation: [ 93-955-145 ] -- [021-643-74 ] .
rotation 991-238-7 to 5-5-5  >> rotation: [ 991-238-7 ] -- [5-5-5 ] .
rotation 81-50-5 to 44-0-1  >> rotation: [ 81-50-5 ] -- [44-0-1 ] .
rotation 08-122-4  >> rotation: [ 08-122-4 ] .
rotation 03-3-50  >> rotation: [ 03-3-50 ] .
rotation 803-9-706  >> rotation: [ 803-9-706 ] .
rotation 8-47-0 to 52-56-59  >> rotation: [ 8-47-0 ] -- [52-56-59 ] .
rotation 562-947-8 to 628-83-473  >> rotation: [ 562-947-8 ] -- [628-83-473 ] .
rotation 1-090-7 to 8-82-3  >> rotation: [ 1-090-7 ] -- [8-82-3 ] .
rotation 6-2-17  >> rotation: [ 6-2-17 ] .
rotation 66-369-9 to 864-31-46  >> rotation: [ 66-369-9 ] -- [864-31-46 ] .
rotation 4-75-42 to 5-95-4  >> rotation: [ 4-75-42 ] -- [5-95-4 ] .
rotation 854-18-30 to 6-15-240  >> rotation: [ 854-18-30 ] -- [6-15-240 ] .
rotation 881-046-5 to 513-874-91  >> rotation: [ 881-046-5 ] -- [513-874-91 ] .
rotation 49-790-93  >> rotation: [ 49-790-93 ] .
rotation 63-018-18 to 554-58-01  >> rotation: [ 63-018-18 ] -- [554-58-01 ] .
rotation 106-85-002 to 3-47-05  >> rotation: [ 106-85-002 ] -- [3-47-05 ] .
rotation 0-723-5 to 08-863-2  >> rotation: [ 0-723-5 ] -- [08-863-2 ] .
rotation 55-85-66 to 935-7-27  >> rotation: [ 55-85-66 ] -- [935-7-27 ] .
rotation 35-7-050 to 2-48-1  >> rotation: [ 35-7-050 ] -- [2-48-1 ] .
rotation 03-212-051  >> rotation: [ 03-212-051 ] .
rotation 01-566-221 to 205-20-886  >> rotation: [ 01-566-221 ] -- [205-20-886 ] .
